Pneu Scooter Data Log: 8/25/2012 6:39:03 PM
Time [s], DC Voltage [V], DC Current [A], Phase A Current [A], Phase B Current [A], Phase C Current [A], Sensor State [ABC], Flux State [ABC], Sensor Speed [rpm], Flux Speed [rpm], Accel Command [%], Brake Command [%], PWM Magnitude [%], PWM Phase [deg], Q-Axis Current [A], D-Axis Current [A], Sensor V-Index [16-bit], Flux V-Index [16-bit], Fault State, Debug Integer
135.39, 15.31, 0.00, -2.55, -0.66, 3.22, 3, 2, 0, 3239, 3132, 0.0, 44.7, 1.4, 4.07, -0.12, 0, 58662, 0, -1048
135.39, 15.35, 0.00, -2.63, 4.96, -2.33, 3, 1, 0, 3188, 3194, 0.0, 46.3, 2.8, 4.69, 0.06, 0, 36667, 0, 1122
135.43, 15.35, 0.00, -0.30, -4.12, 4.42, 3, 6, 0, 3239, 3264, 0.0, 47.4, 2.8, 5.32, 0.16, 0, 63245, 0, -1268
135.46, 15.34, 0.00, -5.75, 3.20, 2.55, 3, 3, 0, 3239, 3208, 0.0, 45.9, 2.8, 4.61, -0.38, 0, 46154, 0, 203
135.47, 15.36, 0.00, 3.24, 0.94, -4.18, 3, 5, 0, 3213, 3261, 0.0, 46.6, 1.4, 4.05, -0.12, 0, 24244, 0, 967
135.50, 15.34, 0.00, 0.06, -5.39, 5.33, 3, 6, 0, 3188, 3373, 0.0, 49.4, 2.8, 5.52, 0.17, 0, 779, 0, -1362
135.55, 15.34, 0.00, 0.30, 2.89, -3.20, 3, 1, 0, 3266, 3272, 0.0, 46.6, 1.4, 4.24, -0.25, 0, 32101, 0, 1286
135.57, 15.35, 0.00, 4.92, -2.35, -2.57, 3, 4, 0, 3239, 3257, 0.0, 46.6, 1.4, 4.48, -0.14, 0, 16556, 0, 65
135.60, 15.40, 0.00, -1.45, -2.43, 3.88, 3, 6, 0, 3239, 3214, 0.0, 46.3, 1.4, 4.83, -0.20, 0, 63245, 0, -1342
135.61, 15.40, 0.00, -5.65, 3.68, 1.97, 3, 3, 0, 3239, 3275, 0.0, 47.0, 2.8, 4.60, -0.14, 0, 44569, 0, 401
135.66, 15.35, 0.00, 0.66, -3.56, 2.89, 3, 6, 0, 3188, 3132, 0.0, 44.7, 1.4, 4.22, -0.14, 0, 64755, 0, -1339
135.69, 15.34, 0.00, -0.26, 3.50, -3.24, 3, 1, 0, 3164, 3173, 0.0, 45.9, 1.4, 4.58, -0.14, 0, 35047, 0, 1238
135.71, 15.35, 0.00, 2.67, -4.92, 2.25, 3, 4, 0, 3164, 3226, 0.0, 46.6, 1.4, 4.16, 0.36, 0, 8557, 0, -958
135.72, 15.42, 0.00, -5.29, 5.21, 0.08, 3, 3, 0, 3164, 3323, 0.0, 49.0, 1.4, 5.22, 0.36, 0, 44421, 0, 601
135.77, 15.29, 0.00, 4.12, 2.65, -6.77, 3, 5, 0, 3319, 3305, 0.0, 48.2, 2.8, 5.46, -0.26, 0, 22880, 0, 790
